		timesteps		t		Temperature		Kin		Pot		TotalE
		468000		4669.54		0.646368		484.776		-3819.46		-3334.68
		469000		4679.52		0.622958		467.218		-3801.9		-3334.68
		470000		4689.5		0.65264		489.48		-3824.16		-3334.68
		471000		4699.47		0.649685		487.264		-3821.95		-3334.68
		472000		4709.45		0.619284		464.463		-3799.15		-3334.68
		473000		4719.43		0.645544		484.158		-3818.84		-3334.68
		474000		4729.41		0.654157		490.617		-3825.3		-3334.68
		475000		4739.39		0.599204		449.403		-3784.09		-3334.68
		476000		4749.36		0.606963		455.223		-3789.91		-3334.68
		477000		4759.34		0.614026		460.519		-3795.2		-3334.68
		478000		4769.32		0.632861		474.646		-3809.33		-3334.68
		479000		4779.3		0.6044		453.3		-3787.98		-3334.68
		480000		4789.27		0.630077		472.557		-3807.24		-3334.68
		481000		4799.25		0.623462		467.597		-3802.28		-3334.68
		482000		4809.23		0.640096		480.072		-3814.76		-3334.68
		483000		4819.21		0.642197		481.648		-3816.33		-3334.68
		484000		4829.18		0.634432		475.824		-3810.51		-3334.68
		485000		4839.16		0.640766		480.574		-3815.26		-3334.68
		486000		4849.14		0.643559		482.669		-3817.35		-3334.68
		487000		4859.12		0.647284		485.463		-3820.15		-3334.68
		488000		4869.09		0.627117		470.338		-3805.02		-3334.68
		489000		4879.07		0.65835		493.762		-3828.45		-3334.68
		490000		4889.05		0.632908		474.681		-3809.36		-3334.68
		491000		4899.03		0.623192		467.394		-3802.08		-3334.68
		492000		4909.01		0.652016		489.012		-3823.7		-3334.68
		493000		4918.98		0.636642		477.481		-3812.16		-3334.68
		494000		4928.96		0.624736		468.552		-3803.24		-3334.68
		495000		4938.94		0.634815		476.112		-3810.8		-3334.68
		496000		4948.92		0.625334		469.001		-3803.68		-3334.68
		497000		4958.89		0.637666		478.249		-3812.93		-3334.68
		498000		4968.87		0.628251		471.188		-3805.87		-3334.68
		499000		4978.85		0.626762		470.071		-3804.75		-3334.68
		500000		4988.83		0.631568		473.676		-3808.36		-3334.68
		501000		4998.8		0.639809		479.857		-3814.54		-3334.68
		502000		5008.78		0.631921		473.941		-3808.62		-3334.68
		503000		5018.76		0.612309		459.232		-3793.91		-3334.68
		504000		5028.74		0.631552		473.664		-3808.35		-3334.68
		505000		5038.72		0.655998		491.999		-3826.68		-3334.68
		506000		5048.69		0.655378		491.533		-3826.22		-3334.68
		507000		5058.67		0.657245		492.933		-3827.62		-3334.68
		508000		5068.65		0.633547		475.16		-3809.84		-3334.68
		509000		5078.63		0.627259		470.445		-3805.13		-3334.68
		510000		5088.6		0.631274		473.455		-3808.14		-3334.68
		511000		5098.58		0.634383		475.787		-3810.47		-3334.68
		512000		5108.56		0.62892		471.69		-3806.37		-3334.68
		513000		5118.54		0.631919		473.939		-3808.62		-3334.68
		514000		5128.51		0.608158		456.119		-3790.8		-3334.68
		515000		5138.49		0.644533		483.4		-3818.08		-3334.68
		516000		5148.47		0.626399		469.799		-3804.48		-3334.68
		517000		5158.45		0.612814		459.61		-3794.29		-3334.68
		518000		5168.42		0.638768		479.076		-3813.76		-3334.68
		519000		5178.4		0.619464		464.598		-3799.28		-3334.68
		520000		5188.38		0.627914		470.935		-3805.62		-3334.68
		521000		5198.36		0.635108		476.331		-3811.02		-3334.68
		522000		5208.34		0.641854		481.391		-3816.07		-3334.68
		523000		5218.31		0.651829		488.872		-3823.56		-3334.68
		524000		5228.29		0.618241		463.681		-3798.36		-3334.68
		525000		5238.27		0.605701		454.276		-3788.96		-3334.68
		526000		5248.25		0.631991		473.993		-3808.68		-3334.68
		527000		5258.22		0.659269		494.452		-3829.14		-3334.68
		528000		5268.2		0.618577		463.933		-3798.62		-3334.68
		529000		5278.18		0.601985		451.489		-3786.17		-3334.68
		530000		5288.16		0.619619		464.715		-3799.4		-3334.68
		531000		5298.13		0.646263		484.697		-3819.38		-3334.68
		532000		5308.11		0.641428		481.071		-3815.76		-3334.68
		533000		5318.09		0.624546		468.409		-3803.09		-3334.68
		534000		5328.07		0.638501		478.876		-3813.56		-3334.68
		535000		5338.04		0.654967		491.225		-3825.91		-3334.68
		536000		5348.02		0.628498		471.373		-3806.06		-3334.68
		537000		5358		0.629732		472.299		-3806.98		-3334.68
		538000		5367.98		0.666172		499.629		-3834.31		-3334.68
		539000		5377.96		0.640736		480.552		-3815.24		-3334.68
		540000		5387.93		0.650552		487.914		-3822.6		-3334.68
		541000		5397.91		0.630495		472.872		-3807.56		-3334.68
		542000		5407.89		0.635815		476.861		-3811.55		-3334.68
		543000		5417.87		0.625654		469.241		-3803.92		-3334.68
		544000		5427.84		0.646166		484.624		-3819.31		-3334.68
		545000		5437.82		0.641138		480.853		-3815.54		-3334.68
		546000		5447.8		0.639239		479.429		-3814.11		-3334.68
		547000		5457.78		0.636291		477.219		-3811.9		-3334.68
		548000		5467.75		0.627453		470.589		-3805.27		-3334.68
		549000		5477.73		0.632682		474.511		-3809.2		-3334.68
		550000		5487.71		0.65353		490.147		-3824.83		-3334.68
		551000		5497.69		0.637151		477.863		-3812.55		-3334.68
		552000		5507.66		0.640703		480.528		-3815.21		-3334.69
		553000		5517.64		0.633858		475.393		-3810.08		-3334.68
		554000		5527.62		0.613136		459.852		-3794.54		-3334.68
		555000		5537.6		0.636856		477.642		-3812.33		-3334.68
		556000		5547.58		0.621135		465.851		-3800.54		-3334.69
		557000		5557.55		0.646397		484.798		-3819.48		-3334.69
		558000		5567.53		0.677311		507.983		-3842.67		-3334.69
		559000		5577.51		0.653259		489.944		-3824.63		-3334.68
		560000		5587.49		0.662264		496.698		-3831.38		-3334.69
		561000		5597.46		0.636888		477.666		-3812.35		-3334.68
		562000		5607.44		0.656548		492.411		-3827.1		-3334.68
		563000		5617.42		0.626129		469.597		-3804.28		-3334.68
		564000		5627.4		0.644013		483.01		-3817.7		-3334.69
		565000		5637.37		0.648753		486.564		-3821.25		-3334.68
		566000		5647.35		0.626934		470.201		-3804.89		-3334.68
		567000		5657.33		0.620745		465.558		-3800.24		-3334.68
		568000		5667.31		0.604019		453.015		-3787.7		-3334.68
		569000		5677.28		0.638729		479.046		-3813.73		-3334.68
		570000		5687.26		0.636496		477.372		-3812.06		-3334.68
		571000		5697.24		0.62214		466.605		-3801.29		-3334.68
		572000		5707.22		0.657825		493.368		-3828.05		-3334.69
		573000		5717.2		0.652859		489.644		-3824.33		-3334.69
		574000		5727.17		0.639461		479.595		-3814.28		-3334.68
		575000		5737.15		0.622446		466.835		-3801.52		-3334.68
		576000		5747.13		0.659923		494.942		-3829.63		-3334.69
		577000		5757.11		0.645101		483.826		-3818.51		-3334.68
		578000		5767.08		0.626775		470.081		-3804.77		-3334.68
		579000		5777.06		0.623792		467.844		-3802.53		-3334.68
		580000		5787.04		0.642386		481.789		-3816.47		-3334.68
		581000		5797.02		0.655853		491.89		-3826.57		-3334.68
		582000		5806.99		0.628677		471.508		-3806.19		-3334.68
		583000		5816.97		0.640509		480.382		-3815.07		-3334.68
		584000		5826.95		0.625306		468.979		-3803.66		-3334.68
		585000		5836.93		0.658225		493.669		-3828.35		-3334.68
		586000		5846.9		0.626686		470.014		-3804.7		-3334.68
		587000		5856.88		0.629184		471.888		-3806.57		-3334.68
		588000		5866.86		0.629191		471.894		-3806.58		-3334.68
		589000		5876.84		0.646284		484.713		-3819.4		-3334.68
		590000		5886.82		0.63584		476.88		-3811.56		-3334.68
		591000		5896.79		0.63467		476.002		-3810.69		-3334.68
		592000		5906.77		0.660624		495.468		-3830.15		-3334.68
		593000		5916.75		0.669196		501.897		-3836.58		-3334.68
		594000		5926.73		0.605254		453.94		-3788.62		-3334.68
		595000		5936.7		0.651814		488.86		-3823.54		-3334.68
		596000		5946.68		0.658436		493.827		-3828.51		-3334.68
		597000		5956.66		0.596251		447.189		-3781.87		-3334.68
		598000		5966.64		0.65683		492.623		-3827.31		-3334.68
		599000		5976.61		0.627335		470.502		-3805.19		-3334.68
		600000		5986.59		0.650442		487.832		-3822.52		-3334.68
		601000		5996.57		0.636158		477.118		-3811.8		-3334.68
		602000		6006.55		0.638644		478.983		-3813.67		-3334.68
		603000		6016.53		0.64043		480.323		-3815.01		-3334.68
		604000		6026.5		0.606803		455.102		-3789.79		-3334.68
		605000		6036.48		0.628938		471.703		-3806.39		-3334.68
		606000		6046.46		0.665094		498.821		-3833.51		-3334.68
		607000		6056.44		0.646726		485.044		-3819.73		-3334.68
		608000		6066.41		0.635501		476.625		-3811.31		-3334.68
		609000		6076.39		0.645643		484.232		-3818.92		-3334.68
		610000		6086.37		0.629847		472.385		-3807.07		-3334.68
		611000		6096.35		0.624375		468.282		-3802.97		-3334.68
		612000		6106.32		0.620697		465.523		-3800.21		-3334.68
		613000		6116.3		0.613857		460.393		-3795.08		-3334.68
		614000		6126.28		0.645691		484.268		-3818.95		-3334.68
		615000		6136.26		0.650018		487.514		-3822.2		-3334.68
		616000		6146.23		0.649647		487.236		-3821.92		-3334.68
		617000		6156.21		0.624458		468.344		-3803.03		-3334.68
		618000		6166.19		0.647845		485.884		-3820.57		-3334.68
		619000		6176.17		0.625443		469.082		-3803.77		-3334.68
		620000		6186.15		0.656309		492.232		-3826.92		-3334.68
		621000		6196.12		0.623067		467.3		-3801.98		-3334.68
		622000		6206.1		0.617052		462.789		-3797.47		-3334.68
		623000		6216.08		0.662041		496.531		-3831.22		-3334.68
		624000		6226.06		0.613175		459.881		-3794.56		-3334.68
		625000		6236.03		0.625902		469.426		-3804.11		-3334.68
		626000		6246.01		0.626808		470.106		-3804.79		-3334.68
		627000		6255.99		0.638845		479.134		-3813.82		-3334.68
		628000		6265.97		0.620757		465.568		-3800.25		-3334.68
		629000		6275.94		0.642719		482.04		-3816.72		-3334.68
		630000		6285.92		0.599164		449.373		-3784.06		-3334.68
		631000		6295.9		0.654389		490.792		-3825.48		-3334.68
		632000		6305.88		0.653419		490.064		-3824.75		-3334.68
		633000		6315.85		0.650403		487.802		-3822.49		-3334.68
		634000		6325.83		0.618263		463.697		-3798.38		-3334.68
		635000		6335.81		0.637445		478.084		-3812.77		-3334.68
		636000		6345.79		0.636501		477.376		-3812.06		-3334.68
		637000		6355.77		0.637143		477.857		-3812.54		-3334.68
		638000		6365.74		0.633182		474.887		-3809.57		-3334.68
		639000		6375.72		0.630493		472.87		-3807.55		-3334.68
		640000		6385.7		0.617715		463.287		-3797.97		-3334.68
		641000		6395.68		0.621204		465.903		-3800.59		-3334.68
		642000		6405.65		0.62443		468.322		-3803.01		-3334.68
		643000		6415.63		0.645476		484.107		-3818.79		-3334.68
		644000		6425.61		0.647878		485.909		-3820.59		-3334.68
		645000		6435.59		0.632705		474.529		-3809.21		-3334.68
		646000		6445.56		0.643072		482.304		-3816.99		-3334.68
		647000		6455.54		0.621936		466.452		-3801.14		-3334.68
		648000		6465.52		0.620343		465.258		-3799.94		-3334.68
		649000		6475.5		0.615893		461.919		-3796.6		-3334.68
		650000		6485.47		0.635445		476.584		-3811.27		-3334.68
		651000		6495.45		0.675762		506.822		-3841.51		-3334.68
		652000		6505.43		0.628768		471.576		-3806.26		-3334.68
		653000		6515.41		0.629461		472.096		-3806.78		-3334.68
		654000		6525.39		0.633642		475.232		-3809.91		-3334.68
		655000		6535.36		0.649304		486.978		-3821.66		-3334.68
		656000		6545.34		0.6081		456.075		-3790.76		-3334.68
		657000		6555.32		0.617904		463.428		-3798.11		-3334.68
		658000		6565.3		0.645002		483.752		-3818.44		-3334.68
		659000		6575.27		0.634137		475.602		-3810.29		-3334.68
		660000		6585.25		0.607295		455.471		-3790.15		-3334.68
		661000		6595.23		0.655975		491.981		-3826.67		-3334.68
		662000		6605.21		0.639371		479.528		-3814.21		-3334.68
		663000		6615.18		0.632686		474.514		-3809.2		-3334.68
		664000		6625.16		0.646408		484.806		-3819.49		-3334.68
		665000		6635.14		0.649166		486.875		-3821.56		-3334.68
		666000		6645.12		0.634495		475.871		-3810.55		-3334.68
		667000		6655.09		0.619669		464.752		-3799.43		-3334.68
		668000		6665.07		0.651036		488.277		-3822.96		-3334.68
		669000		6675.05		0.644243		483.183		-3817.87		-3334.68
		670000		6685.03		0.632095		474.071		-3808.75		-3334.68
		671000		6695.01		0.630174		472.631		-3807.31		-3334.68
		672000		6704.98		0.625494		469.121		-3803.8		-3334.68
		673000		6714.96		0.63061		472.958		-3807.64		-3334.68
		674000		6724.94		0.651433		488.575		-3823.26		-3334.68
		675000		6734.92		0.647681		485.761		-3820.45		-3334.68
		676000		6744.89		0.625186		468.889		-3803.57		-3334.68
		677000		6754.87		0.653551		490.163		-3824.85		-3334.68
		678000		6764.85		0.639949		479.961		-3814.64		-3334.68
		679000		6774.83		0.626501		469.876		-3804.56		-3334.68
		680000		6784.8		0.626589		469.942		-3804.63		-3334.68
		681000		6794.78		0.62476		468.57		-3803.25		-3334.68
		682000		6804.76		0.632877		474.658		-3809.34		-3334.68
		683000		6814.74		0.66021		495.157		-3829.84		-3334.68
		684000		6824.72		0.600459		450.344		-3785.03		-3334.68
		685000		6834.69		0.658859		494.144		-3828.83		-3334.68
		686000		6844.67		0.652474		489.355		-3824.04		-3334.68
		687000		6854.65		0.622393		466.794		-3801.48		-3334.68
		688000		6864.63		0.64757		485.677		-3820.36		-3334.68
		689000		6874.6		0.617748		463.311		-3797.99		-3334.68
		690000		6884.58		0.644861		483.646		-3818.33		-3334.68
		691000		6894.56		0.618242		463.682		-3798.37		-3334.68
		692000		6904.54		0.616199		462.149		-3796.83		-3334.68
		693000		6914.51		0.632027		474.02		-3808.7		-3334.68
		694000		6924.49		0.645969		484.477		-3819.16		-3334.68
		695000		6934.47		0.652489		489.367		-3824.05		-3334.68
		696000		6944.45		0.661461		496.096		-3830.78		-3334.68
		697000		6954.42		0.643718		482.789		-3817.47		-3334.68
		698000		6964.4		0.621602		466.201		-3800.88		-3334.68
		699000		6974.38		0.63947		479.602		-3814.29		-3334.68
		700000		6984.36		0.612858		459.644		-3794.33		-3334.68
		701000		6994.34		0.63819		478.642		-3813.33		-3334.68
		702000		7004.31		0.62007		465.053		-3799.74		-3334.68
		703000		7014.29		0.63945		479.588		-3814.27		-3334.68
		704000		7024.27		0.669369		502.027		-3836.71		-3334.68
		705000		7034.25		0.666153		499.615		-3834.3		-3334.68
		706000		7044.22		0.636413		477.31		-3811.99		-3334.68
		707000		7054.2		0.656354		492.266		-3826.95		-3334.68
		708000		7064.18		0.641466		481.1		-3815.78		-3334.68
		709000		7074.16		0.671713		503.785		-3838.47		-3334.68
		710000		7084.13		0.644513		483.385		-3818.07		-3334.68
		711000		7094.11		0.63071		473.033		-3807.72		-3334.68
		712000		7104.09		0.616501		462.376		-3797.06		-3334.68
		713000		7114.07		0.598725		449.044		-3783.73		-3334.68
		714000		7124.04		0.650528		487.896		-3822.58		-3334.68
		715000		7134.02		0.632705		474.529		-3809.21		-3334.68
		716000		7144		0.659522		494.641		-3829.33		-3334.68
		717000		7153.98		0.645429		484.072		-3818.76		-3334.68
		718000		7163.96		0.660751		495.563		-3830.25		-3334.68
		719000		7173.93		0.63585		476.887		-3811.57		-3334.68
		720000		7183.91		0.67476		506.07		-3840.75		-3334.68
		721000		7193.89		0.659011		494.258		-3828.94		-3334.69
		722000		7203.87		0.610922		458.192		-3792.88		-3334.68
		723000		7213.84		0.632525		474.393		-3809.08		-3334.68
		724000		7223.82		0.647936		485.952		-3820.64		-3334.68
		725000		7233.8		0.608095		456.072		-3790.75		-3334.68
		726000		7243.78		0.603388		452.541		-3787.22		-3334.68
		727000		7253.75		0.627652		470.739		-3805.42		-3334.68
		728000		7263.73		0.641026		480.77		-3815.45		-3334.68
		729000		7273.71		0.64066		480.495		-3815.18		-3334.68
		730000		7283.69		0.640255		480.191		-3814.88		-3334.68
		731000		7293.66		0.653828		490.371		-3825.06		-3334.68
		732000		7303.64		0.616247		462.185		-3796.87		-3334.68
		733000		7313.62		0.656611		492.458		-3827.14		-3334.68
		734000		7323.6		0.661457		496.093		-3830.78		-3334.68
		735000		7333.58		0.653004		489.753		-3824.44		-3334.68
		736000		7343.55		0.645587		484.19		-3818.87		-3334.68
		737000		7353.53		0.632665		474.499		-3809.18		-3334.68
		738000		7363.51		0.628137		471.103		-3805.79		-3334.68
		739000		7373.49		0.625103		468.827		-3803.51		-3334.68
		740000		7383.46		0.651094		488.321		-3823		-3334.68
		741000		7393.44		0.627118		470.338		-3805.02		-3334.68
		742000		7403.42		0.637963		478.472		-3813.16		-3334.68
		743000		7413.4		0.630744		473.058		-3807.74		-3334.68
		744000		7423.37		0.629963		472.472		-3807.15		-3334.68
		745000		7433.35		0.617628		463.221		-3797.9		-3334.68
		746000		7443.33		0.641898		481.423		-3816.11		-3334.68
		747000		7453.31		0.612196		459.147		-3793.83		-3334.68
		748000		7463.28		0.648061		486.045		-3820.73		-3334.68
		749000		7473.26		0.618459		463.844		-3798.53		-3334.68
		750000		7483.24		0.609363		457.023		-3791.7		-3334.68
		751000		7493.22		0.62128		465.96		-3800.64		-3334.68
		752000		7503.2		0.613541		460.156		-3794.84		-3334.68
		753000		7513.17		0.631822		473.867		-3808.55		-3334.68
		754000		7523.15		0.647066		485.3		-3819.98		-3334.68
		755000		7533.13		0.638405		478.804		-3813.49		-3334.68
		756000		7543.11		0.651887		488.915		-3823.6		-3334.68
		757000		7553.08		0.630529		472.897		-3807.58		-3334.68
		758000		7563.06		0.631495		473.621		-3808.3		-3334.68
		759000		7573.04		0.632397		474.298		-3808.98		-3334.68
		760000		7583.02		0.624966		468.725		-3803.41		-3334.68
		761000		7592.99		0.65192		488.94		-3823.62		-3334.68
		762000		7602.97		0.642106		481.58		-3816.26		-3334.68
		763000		7612.95		0.636514		477.386		-3812.07		-3334.68
		764000		7622.93		0.631969		473.977		-3808.66		-3334.68
		765000		7632.9		0.613191		459.893		-3794.58		-3334.68
		766000		7642.88		0.632335		474.251		-3808.93		-3334.68
		767000		7652.86		0.640758		480.568		-3815.25		-3334.68
		768000		7662.84		0.637003		477.752		-3812.44		-3334.68
		769000		7672.82		0.621801		466.35		-3801.03		-3334.68
		770000		7682.79		0.608377		456.283		-3790.97		-3334.68
		771000		7692.77		0.6306		472.95		-3807.63		-3334.68
		772000		7702.75		0.610636		457.977		-3792.66		-3334.68
		773000		7712.73		0.644144		483.108		-3817.79		-3334.68
		774000		7722.7		0.640718		480.538		-3815.22		-3334.68
		775000		7732.68		0.643027		482.27		-3816.95		-3334.68
		776000		7742.66		0.643796		482.847		-3817.53		-3334.68
		777000		7752.64		0.642678		482.008		-3816.69		-3334.68
		778000		7762.61		0.627599		470.699		-3805.38		-3334.68
		779000		7772.59		0.623946		467.96		-3802.64		-3334.68
		780000		7782.57		0.646714		485.035		-3819.72		-3334.68
		781000		7792.55		0.617999		463.499		-3798.18		-3334.68
		782000		7802.53		0.616485		462.364		-3797.05		-3334.68
		783000		7812.5		0.625166		468.875		-3803.56		-3334.68
		784000		7822.48		0.632199		474.15		-3808.83		-3334.68
		785000		7832.46		0.645911		484.433		-3819.12		-3334.68
		786000		7842.44		0.624347		468.26		-3802.94		-3334.68
		787000		7852.41		0.657779		493.334		-3828.02		-3334.68
		788000		7862.39		0.654552		490.914		-3825.6		-3334.68
		789000		7872.37		0.628109		471.082		-3805.77		-3334.68
		790000		7882.35		0.639816		479.862		-3814.55		-3334.68
		791000		7892.32		0.631503		473.627		-3808.31		-3334.68
		792000		7902.3		0.675845		506.884		-3841.57		-3334.68
		793000		7912.28		0.666508		499.881		-3834.56		-3334.68
		794000		7922.26		0.632574		474.43		-3809.11		-3334.68
		795000		7932.23		0.614062		460.546		-3795.23		-3334.68
		796000		7942.21		0.615574		461.68		-3796.36		-3334.68
		797000		7952.19		0.650446		487.835		-3822.52		-3334.68
		798000		7962.17		0.651148		488.361		-3823.04		-3334.68
		799000		7972.15		0.647564		485.673		-3820.36		-3334.68
		800000		7982.12		0.647346		485.51		-3820.19		-3334.68
		801000		7992.1		0.611978		458.984		-3793.67		-3334.68
		802000		8002.08		0.642875		482.156		-3816.84		-3334.68
		803000		8012.06		0.638169		478.627		-3813.31		-3334.68
		804000		8022.03		0.625827		469.37		-3804.05		-3334.68
		805000		8032.01		0.64796		485.97		-3820.65		-3334.68
		806000		8041.99		0.667837		500.878		-3835.56		-3334.68
		807000		8051.97		0.634387		475.791		-3810.47		-3334.68
		808000		8061.94		0.652469		489.352		-3824.04		-3334.68
		809000		8071.92		0.647082		485.312		-3820		-3334.68
		810000		8081.9		0.644563		483.422		-3818.11		-3334.68
		811000		8091.88		0.638555		478.916		-3813.6		-3334.68
		812000		8101.85		0.624942		468.706		-3803.39		-3334.68
		813000		8111.83		0.60918		456.885		-3791.57		-3334.68
		814000		8121.81		0.633876		475.407		-3810.09		-3334.68
		815000		8131.79		0.614797		461.098		-3795.78		-3334.68
		816000		8141.77		0.620811		465.609		-3800.29		-3334.68
		817000		8151.74		0.640031		480.023		-3814.71		-3334.68
		818000		8161.72		0.631948		473.961		-3808.64		-3334.68
		819000		8171.7		0.641944		481.458		-3816.14		-3334.68
		820000		8181.68		0.639235		479.426		-3814.11		-3334.68
		821000		8191.65		0.639598		479.699		-3814.38		-3334.68
		822000		8201.63		0.653269		489.951		-3824.64		-3334.68
		823000		8211.61		0.631076		473.307		-3807.99		-3334.68
		824000		8221.59		0.602957		452.218		-3786.9		-3334.68
		825000		8231.56		0.645784		484.338		-3819.02		-3334.68
		826000		8241.54		0.610366		457.774		-3792.46		-3334.68
		827000		8251.52		0.638487		478.865		-3813.55		-3334.68
		828000		8261.5		0.662468		496.851		-3831.53		-3334.68
		829000		8271.47		0.6162		462.15		-3796.83		-3334.68
		830000		8281.45		0.625484		469.113		-3803.8		-3334.68
		831000		8291.43		0.639013		479.26		-3813.94		-3334.68
		832000		8301.41		0.647576		485.682		-3820.37		-3334.68
		833000		8311.39		0.615205		461.404		-3796.09		-3334.68
		834000		8321.36		0.594805		446.104		-3780.79		-3334.68
		835000		8331.34		0.648177		486.132		-3820.82		-3334.68
		836000		8341.32		0.615724		461.793		-3796.48		-3334.68
		837000		8351.3		0.642117		481.588		-3816.27		-3334.68
		838000		8361.27		0.627891		470.918		-3805.6		-3334.68
		839000		8371.25		0.652902		489.677		-3824.36		-3334.68
		840000		8381.23		0.635515		476.636		-3811.32		-3334.68
		841000		8391.21		0.615042		461.281		-3795.96		-3334.68
		842000		8401.18		0.669489		502.117		-3836.8		-3334.68
		843000		8411.16		0.59502		446.265		-3780.95		-3334.68
		844000		8421.14		0.629964		472.473		-3807.16		-3334.68
		845000		8431.12		0.639918		479.939		-3814.62		-3334.68
		846000		8441.09		0.651962		488.971		-3823.65		-3334.68
		847000		8451.07		0.645708		484.281		-3818.96		-3334.68
		848000		8461.05		0.649215		486.911		-3821.59		-3334.68
		849000		8471.03		0.619504		464.628		-3799.31		-3334.68
		850000		8481.01		0.638159		478.619		-3813.3		-3334.68
		851000		8490.98		0.653611		490.208		-3824.89		-3334.68
		852000		8500.96		0.648325		486.244		-3820.93		-3334.68
		853000		8510.94		0.661645		496.234		-3830.92		-3334.68
		854000		8520.92		0.641648		481.236		-3815.92		-3334.68
		855000		8530.89		0.630469		472.852		-3807.53		-3334.68
		856000		8540.87		0.645075		483.806		-3818.49		-3334.68
		857000		8550.85		0.643772		482.829		-3817.51		-3334.68
		858000		8560.83		0.621276		465.957		-3800.64		-3334.68
		859000		8570.8		0.653938		490.454		-3825.14		-3334.68
		860000		8580.78		0.623712		467.784		-3802.47		-3334.68
		861000		8590.76		0.615784		461.838		-3796.52		-3334.68
		862000		8600.74		0.651631		488.723		-3823.41		-3334.68
		863000		8610.72		0.61084		458.13		-3792.81		-3334.68
		864000		8620.69		0.651992		488.994		-3823.68		-3334.68
		865000		8630.67		0.644766		483.574		-3818.26		-3334.68
		866000		8640.65		0.640348		480.261		-3814.94		-3334.68
		867000		8650.63		0.602864		452.148		-3786.83		-3334.68
		868000		8660.6		0.637283		477.962		-3812.65		-3334.68
		869000		8670.58		0.622333		466.75		-3801.43		-3334.68
		870000		8680.56		0.647273		485.455		-3820.14		-3334.68
		871000		8690.54		0.636106		477.08		-3811.76		-3334.68
		872000		8700.51		0.63401		475.507		-3810.19		-3334.68
		873000		8710.49		0.617473		463.105		-3797.79		-3334.68
		874000		8720.47		0.629542		472.156		-3806.84		-3334.68
		875000		8730.45		0.630475		472.857		-3807.54		-3334.68
		876000		8740.42		0.635328		476.496		-3811.18		-3334.68
		877000		8750.4		0.650156		487.617		-3822.3		-3334.68
		878000		8760.38		0.659636		494.727		-3829.41		-3334.68
		879000		8770.36		0.641147		480.86		-3815.54		-3334.68
		880000		8780.34		0.628039		471.029		-3805.71		-3334.68
		881000		8790.31		0.615226		461.419		-3796.1		-3334.68
		882000		8800.29		0.634803		476.102		-3810.79		-3334.68
		883000		8810.27		0.640193		480.145		-3814.83		-3334.68
		884000		8820.25		0.621858		466.393		-3801.08		-3334.68
		885000		8830.22		0.633109		474.832		-3809.52		-3334.68
		886000		8840.2		0.642216		481.662		-3816.35		-3334.68
		887000		8850.18		0.626484		469.863		-3804.55		-3334.68
		888000		8860.16		0.600754		450.566		-3785.25		-3334.68
		889000		8870.13		0.603331		452.498		-3787.18		-3334.68
		890000		8880.11		0.589033		441.775		-3776.46		-3334.68
		891000		8890.09		0.649776		487.332		-3822.02		-3334.68
		892000		8900.07		0.647179		485.384		-3820.07		-3334.68
		893000		8910.04		0.653241		489.931		-3824.61		-3334.68
		894000		8920.02		0.638803		479.102		-3813.79		-3334.68
		895000		8930		0.592659		444.495		-3779.18		-3334.68
		896000		8939.98		0.643121		482.341		-3817.02		-3334.68
		897000		8949.96		0.633963		475.472		-3810.16		-3334.68
		898000		8959.93		0.604135		453.101		-3787.78		-3334.68
		899000		8969.91		0.633795		475.346		-3810.03		-3334.68
		900000		8979.89		0.617243		462.932		-3797.62		-3334.68
		901000		8989.87		0.63752		478.14		-3812.82		-3334.68
		902000		8999.84		0.637808		478.356		-3813.04		-3334.68
		903000		9009.82		0.623834		467.875		-3802.56		-3334.68
		904000		9019.8		0.618764		464.073		-3798.76		-3334.68
		905000		9029.78		0.642096		481.572		-3816.25		-3334.68
		906000		9039.75		0.614495		460.871		-3795.55		-3334.68
		907000		9049.73		0.633197		474.897		-3809.58		-3334.68
		908000		9059.71		0.618324		463.743		-3798.43		-3334.68
		909000		9069.69		0.646272		484.704		-3819.39		-3334.68
		910000		9079.66		0.647474		485.606		-3820.29		-3334.68
		911000		9089.64		0.625403		469.052		-3803.74		-3334.68
		912000		9099.62		0.654001		490.501		-3825.19		-3334.68
		913000		9109.6		0.680026		510.019		-3844.7		-3334.68
		914000		9119.58		0.644472		483.354		-3818.04		-3334.68
		915000		9129.55		0.608396		456.297		-3790.98		-3334.68
		916000		9139.53		0.615219		461.414		-3796.1		-3334.68
		917000		9149.51		0.634123		475.592		-3810.28		-3334.68
		918000		9159.49		0.655326		491.495		-3826.18		-3334.68
		919000		9169.46		0.663035		497.276		-3831.96		-3334.68
		920000		9179.44		0.627881		470.911		-3805.59		-3334.68
		921000		9189.42		0.633644		475.233		-3809.92		-3334.68
		922000		9199.4		0.629529		472.146		-3806.83		-3334.68
		923000		9209.37		0.614482		460.862		-3795.54		-3334.68
		924000		9219.35		0.636803		477.602		-3812.29		-3334.68
		925000		9229.33		0.602311		451.733		-3786.42		-3334.68
		926000		9239.31		0.642063		481.548		-3816.23		-3334.68
		927000		9249.28		0.608858		456.643		-3791.33		-3334.68
		928000		9259.26		0.661308		495.981		-3830.67		-3334.68
		929000		9269.24		0.61758		463.185		-3797.87		-3334.68
		930000		9279.22		0.664442		498.332		-3833.02		-3334.68
		931000		9289.2		0.63862		478.965		-3813.65		-3334.68
		932000		9299.17		0.637015		477.761		-3812.44		-3334.68
		933000		9309.15		0.637992		478.494		-3813.18		-3334.68
