		timesteps		t		Temperature		Kin		Pot		TotalE
		468000		4669.54		0.202038		151.529		-4101.79		-3950.26
		469000		4679.52		0.19732		147.99		-4098.25		-3950.26
		470000		4689.5		0.212023		159.017		-4109.28		-3950.26
		471000		4699.47		0.199912		149.934		-4100.19		-3950.26
		472000		4709.45		0.196745		147.559		-4097.82		-3950.26
		473000		4719.43		0.203407		152.555		-4102.82		-3950.26
		474000		4729.41		0.207423		155.567		-4105.83		-3950.26
		475000		4739.39		0.211578		158.683		-4108.94		-3950.26
		476000		4749.36		0.210756		158.067		-4108.33		-3950.26
		477000		4759.34		0.206468		154.851		-4105.11		-3950.26
		478000		4769.32		0.200071		150.053		-4100.31		-3950.26
		479000		4779.3		0.207113		155.334		-4105.59		-3950.26
		480000		4789.27		0.214272		160.704		-4110.96		-3950.26
		481000		4799.25		0.213823		160.367		-4110.63		-3950.26
		482000		4809.23		0.199586		149.689		-4099.95		-3950.26
		483000		4819.21		0.200851		150.638		-4100.9		-3950.26
		484000		4829.18		0.208232		156.174		-4106.43		-3950.26
		485000		4839.16		0.208322		156.242		-4106.5		-3950.26
		486000		4849.14		0.209235		156.926		-4107.19		-3950.26
		487000		4859.12		0.208527		156.395		-4106.66		-3950.26
		488000		4869.09		0.211378		158.533		-4108.79		-3950.26
		489000		4879.07		0.208047		156.035		-4106.3		-3950.26
		490000		4889.05		0.199811		149.858		-4100.12		-3950.26
		491000		4899.03		0.201036		150.777		-4101.04		-3950.26
		492000		4909.01		0.202998		152.249		-4102.51		-3950.26
		493000		4918.98		0.20842		156.315		-4106.58		-3950.26
		494000		4928.96		0.203309		152.482		-4102.74		-3950.26
		495000		4938.94		0.20893		156.697		-4106.96		-3950.26
		496000		4948.92		0.208896		156.672		-4106.93		-3950.26
		497000		4958.89		0.211562		158.671		-4108.93		-3950.26
		498000		4968.87		0.211641		158.73		-4108.99		-3950.26
		499000		4978.85		0.206776		155.082		-4105.34		-3950.26
		500000		4988.83		0.21515		161.363		-4111.62		-3950.26
		501000		4998.8		0.205987		154.49		-4104.75		-3950.26
		502000		5008.78		0.213123		159.842		-4110.1		-3950.26
		503000		5018.76		0.208105		156.079		-4106.34		-3950.26
		504000		5028.74		0.211493		158.62		-4108.88		-3950.26
		505000		5038.72		0.207092		155.319		-4105.58		-3950.26
		506000		5048.69		0.203427		152.57		-4102.83		-3950.26
		507000		5058.67		0.208119		156.089		-4106.35		-3950.26
		508000		5068.65		0.205506		154.129		-4104.39		-3950.26
		509000		5078.63		0.213848		160.386		-4110.65		-3950.26
		510000		5088.6		0.205082		153.812		-4104.07		-3950.26
		511000		5098.58		0.215139		161.354		-4111.61		-3950.26
		512000		5108.56		0.202487		151.865		-4102.13		-3950.26
		513000		5118.54		0.211904		158.928		-4109.19		-3950.26
		514000		5128.51		0.202833		152.125		-4102.39		-3950.26
		515000		5138.49		0.19879		149.093		-4099.35		-3950.26
		516000		5148.47		0.201689		151.266		-4101.53		-3950.26
		517000		5158.45		0.202873		152.155		-4102.42		-3950.26
		518000		5168.42		0.210429		157.822		-4108.08		-3950.26
		519000		5178.4		0.207025		155.269		-4105.53		-3950.26
		520000		5188.38		0.208572		156.429		-4106.69		-3950.26
		521000		5198.36		0.201954		151.465		-4101.73		-3950.26
		522000		5208.34		0.207556		155.667		-4105.93		-3950.26
		523000		5218.31		0.196386		147.29		-4097.55		-3950.26
		524000		5228.29		0.202264		151.698		-4101.96		-3950.26
		525000		5238.27		0.193		144.75		-4095.01		-3950.26
		526000		5248.25		0.207882		155.912		-4106.17		-3950.26
		527000		5258.22		0.20645		154.838		-4105.1		-3950.26
		528000		5268.2		0.203811		152.858		-4103.12		-3950.26
		529000		5278.18		0.208505		156.379		-4106.64		-3950.26
		530000		5288.16		0.215773		161.83		-4112.09		-3950.26
		531000		5298.13		0.209197		156.898		-4107.16		-3950.26
		532000		5308.11		0.204356		153.267		-4103.53		-3950.26
		533000		5318.09		0.208364		156.273		-4106.53		-3950.26
		534000		5328.07		0.212139		159.104		-4109.36		-3950.26
		535000		5338.04		0.200101		150.076		-4100.34		-3950.26
		536000		5348.02		0.203773		152.83		-4103.09		-3950.26
		537000		5358		0.206619		154.965		-4105.22		-3950.26
		538000		5367.98		0.196414		147.31		-4097.57		-3950.26
		539000		5377.96		0.207103		155.327		-4105.59		-3950.26
		540000		5387.93		0.190332		142.749		-4093.01		-3950.26
		541000		5397.91		0.202311		151.733		-4101.99		-3950.26
		542000		5407.89		0.212268		159.201		-4109.46		-3950.26
		543000		5417.87		0.211325		158.494		-4108.75		-3950.26
		544000		5427.84		0.20299		152.242		-4102.5		-3950.26
		545000		5437.82		0.204344		153.258		-4103.52		-3950.26
		546000		5447.8		0.199369		149.527		-4099.79		-3950.26
		547000		5457.78		0.201625		151.219		-4101.48		-3950.26
		548000		5467.75		0.207147		155.36		-4105.62		-3950.26
		549000		5477.73		0.205747		154.31		-4104.57		-3950.26
		550000		5487.71		0.206046		154.535		-4104.79		-3950.26
		551000		5497.69		0.201482		151.112		-4101.37		-3950.26
		552000		5507.66		0.20901		156.757		-4107.02		-3950.26
		553000		5517.64		0.201487		151.115		-4101.37		-3950.26
		554000		5527.62		0.206509		154.882		-4105.14		-3950.26
		555000		5537.6		0.205548		154.161		-4104.42		-3950.26
		556000		5547.58		0.214647		160.985		-4111.24		-3950.26
		557000		5557.55		0.207587		155.69		-4105.95		-3950.26
		558000		5567.53		0.215185		161.389		-4111.65		-3950.26
		559000		5577.51		0.201286		150.964		-4101.22		-3950.26
		560000		5587.49		0.202816		152.112		-4102.37		-3950.26
		561000		5597.46		0.206362		154.772		-4105.03		-3950.26
		562000		5607.44		0.198947		149.21		-4099.47		-3950.26
		563000		5617.42		0.21031		157.733		-4107.99		-3950.26
		564000		5627.4		0.208326		156.244		-4106.5		-3950.26
		565000		5637.37		0.206037		154.528		-4104.79		-3950.26
		566000		5647.35		0.20627		154.702		-4104.96		-3950.26
		567000		5657.33		0.206893		155.17		-4105.43		-3950.26
		568000		5667.31		0.20217		151.628		-4101.89		-3950.26
		569000		5677.28		0.203032		152.274		-4102.53		-3950.26
		570000		5687.26		0.214303		160.727		-4110.99		-3950.26
		571000		5697.24		0.208111		156.083		-4106.34		-3950.26
		572000		5707.22		0.204775		153.581		-4103.84		-3950.26
		573000		5717.2		0.215165		161.374		-4111.63		-3950.26
		574000		5727.17		0.20327		152.453		-4102.71		-3950.26
		575000		5737.15		0.207965		155.974		-4106.23		-3950.26
		576000		5747.13		0.216563		162.422		-4112.68		-3950.26
		577000		5757.11		0.194152		145.614		-4095.87		-3950.26
		578000		5767.08		0.206029		154.521		-4104.78		-3950.26
		579000		5777.06		0.20164		151.23		-4101.49		-3950.26
		580000		5787.04		0.207276		155.457		-4105.72		-3950.26
		581000		5797.02		0.209777		157.332		-4107.59		-3950.26
		582000		5806.99		0.212522		159.391		-4109.65		-3950.26
		583000		5816.97		0.210166		157.624		-4107.88		-3950.26
		584000		5826.95		0.200332		150.249		-4100.51		-3950.26
		585000		5836.93		0.20806		156.045		-4106.31		-3950.26
		586000		5846.9		0.202941		152.206		-4102.47		-3950.26
		587000		5856.88		0.202132		151.599		-4101.86		-3950.26
		588000		5866.86		0.20907		156.803		-4107.06		-3950.26
		589000		5876.84		0.209155		156.866		-4107.13		-3950.26
		590000		5886.82		0.213878		160.408		-4110.67		-3950.26
		591000		5896.79		0.206815		155.111		-4105.37		-3950.26
		592000		5906.77		0.215771		161.828		-4112.09		-3950.26
		593000		5916.75		0.202098		151.573		-4101.83		-3950.26
		594000		5926.73		0.207122		155.341		-4105.6		-3950.26
		595000		5936.7		0.208989		156.742		-4107		-3950.26
		596000		5946.68		0.201193		150.894		-4101.15		-3950.26
		597000		5956.66		0.209042		156.781		-4107.04		-3950.26
		598000		5966.64		0.209062		156.797		-4107.06		-3950.26
		599000		5976.61		0.213797		160.347		-4110.61		-3950.26
		600000		5986.59		0.215488		161.616		-4111.88		-3950.26
		601000		5996.57		0.20483		153.623		-4103.88		-3950.26
		602000		6006.55		0.202327		151.745		-4102		-3950.26
		603000		6016.53		0.202189		151.642		-4101.9		-3950.26
		604000		6026.5		0.205107		153.83		-4104.09		-3950.26
		605000		6036.48		0.208488		156.366		-4106.63		-3950.26
		606000		6046.46		0.197931		148.448		-4098.71		-3950.26
		607000		6056.44		0.215943		161.957		-4112.22		-3950.26
		608000		6066.41		0.208672		156.504		-4106.76		-3950.26
		609000		6076.39		0.204587		153.44		-4103.7		-3950.26
		610000		6086.37		0.202793		152.095		-4102.35		-3950.26
		611000		6096.35		0.215289		161.467		-4111.73		-3950.26
		612000		6106.32		0.209887		157.415		-4107.68		-3950.26
		613000		6116.3		0.206781		155.086		-4105.35		-3950.26
		614000		6126.28		0.211442		158.582		-4108.84		-3950.26
		615000		6136.26		0.213092		159.819		-4110.08		-3950.26
		616000		6146.23		0.209195		156.896		-4107.16		-3950.26
		617000		6156.21		0.20814		156.105		-4106.36		-3950.26
		618000		6166.19		0.203791		152.843		-4103.1		-3950.26
		619000		6176.17		0.196767		147.575		-4097.83		-3950.26
		620000		6186.15		0.209873		157.404		-4107.66		-3950.26
		621000		6196.12		0.204588		153.441		-4103.7		-3950.26
		622000		6206.1		0.214774		161.08		-4111.34		-3950.26
		623000		6216.08		0.209772		157.329		-4107.59		-3950.26
		624000		6226.06		0.213528		160.146		-4110.41		-3950.26
		625000		6236.03		0.194893		146.17		-4096.43		-3950.26
		626000		6246.01		0.206118		154.588		-4104.85		-3950.26
		627000		6255.99		0.203206		152.404		-4102.66		-3950.26
		628000		6265.97		0.210272		157.704		-4107.96		-3950.26
		629000		6275.94		0.201112		150.834		-4101.09		-3950.26
		630000		6285.92		0.205577		154.183		-4104.44		-3950.26
		631000		6295.9		0.202923		152.192		-4102.45		-3950.26
		632000		6305.88		0.21226		159.195		-4109.46		-3950.26
		633000		6315.85		0.209179		156.884		-4107.14		-3950.26
		634000		6325.83		0.207048		155.286		-4105.55		-3950.26
		635000		6335.81		0.207934		155.951		-4106.21		-3950.26
		636000		6345.79		0.210113		157.585		-4107.85		-3950.26
		637000		6355.77		0.205889		154.417		-4104.68		-3950.26
		638000		6365.74		0.201838		151.379		-4101.64		-3950.26
		639000		6375.72		0.216868		162.651		-4112.91		-3950.26
		640000		6385.7		0.20449		153.367		-4103.63		-3950.26
		641000		6395.68		0.207995		155.996		-4106.26		-3950.26
		642000		6405.65		0.202941		152.206		-4102.47		-3950.26
		643000		6415.63		0.204809		153.607		-4103.87		-3950.26
		644000		6425.61		0.203352		152.514		-4102.77		-3950.26
		645000		6435.59		0.209644		157.233		-4107.49		-3950.26
		646000		6445.56		0.211497		158.622		-4108.88		-3950.26
		647000		6455.54		0.202797		152.098		-4102.36		-3950.26
		648000		6465.52		0.202041		151.531		-4101.79		-3950.26
		649000		6475.5		0.206485		154.864		-4105.12		-3950.26
		650000		6485.47		0.202572		151.929		-4102.19		-3950.26
		651000		6495.45		0.214209		160.657		-4110.92		-3950.26
		652000		6505.43		0.211052		158.289		-4108.55		-3950.26
		653000		6515.41		0.216526		162.395		-4112.65		-3950.26
		654000		6525.39		0.202018		151.514		-4101.77		-3950.26
		655000		6535.36		0.204133		153.1		-4103.36		-3950.26
		656000		6545.34		0.206233		154.674		-4104.93		-3950.26
		657000		6555.32		0.208286		156.214		-4106.47		-3950.26
		658000		6565.3		0.210203		157.652		-4107.91		-3950.26
		659000		6575.27		0.208605		156.454		-4106.71		-3950.26
		660000		6585.25		0.203254		152.44		-4102.7		-3950.26
		661000		6595.23		0.208244		156.183		-4106.44		-3950.26
		662000		6605.21		0.207639		155.729		-4105.99		-3950.26
		663000		6615.18		0.216076		162.057		-4112.32		-3950.26
		664000		6625.16		0.200812		150.609		-4100.87		-3950.26
		665000		6635.14		0.2037		152.775		-4103.04		-3950.26
		666000		6645.12		0.212583		159.437		-4109.7		-3950.26
		667000		6655.09		0.215009		161.257		-4111.52		-3950.26
		668000		6665.07		0.192278		144.208		-4094.47		-3950.26
		669000		6675.05		0.205694		154.27		-4104.53		-3950.26
		670000		6685.03		0.206071		154.553		-4104.81		-3950.26
		671000		6695.01		0.209171		156.878		-4107.14		-3950.26
		672000		6704.98		0.212771		159.578		-4109.84		-3950.26
		673000		6714.96		0.2102		157.65		-4107.91		-3950.26
		674000		6724.94		0.217405		163.053		-4113.31		-3950.26
		675000		6734.92		0.207315		155.486		-4105.75		-3950.26
		676000		6744.89		0.204207		153.155		-4103.42		-3950.26
		677000		6754.87		0.203151		152.363		-4102.62		-3950.26
		678000		6764.85		0.213255		159.942		-4110.2		-3950.26
		679000		6774.83		0.220167		165.125		-4115.39		-3950.26
		680000		6784.8		0.214049		160.537		-4110.8		-3950.26
		681000		6794.78		0.208568		156.426		-4106.69		-3950.26
		682000		6804.76		0.205884		154.413		-4104.67		-3950.26
		683000		6814.74		0.194878		146.159		-4096.42		-3950.26
		684000		6824.72		0.207517		155.638		-4105.9		-3950.26
		685000		6834.69		0.204878		153.659		-4103.92		-3950.26
		686000		6844.67		0.19923		149.422		-4099.68		-3950.26
		687000		6854.65		0.204405		153.303		-4103.56		-3950.26
		688000		6864.63		0.210431		157.823		-4108.08		-3950.26
		689000		6874.6		0.202483		151.862		-4102.12		-3950.26
		690000		6884.58		0.205098		153.824		-4104.08		-3950.26
		691000		6894.56		0.206375		154.781		-4105.04		-3950.26
		692000		6904.54		0.218661		163.996		-4114.26		-3950.26
		693000		6914.51		0.209395		157.046		-4107.31		-3950.26
		694000		6924.49		0.213408		160.056		-4110.32		-3950.26
		695000		6934.47		0.203434		152.576		-4102.84		-3950.26
		696000		6944.45		0.19377		145.328		-4095.59		-3950.26
		697000		6954.42		0.200585		150.439		-4100.7		-3950.26
		698000		6964.4		0.209736		157.302		-4107.56		-3950.26
		699000		6974.38		0.200455		150.342		-4100.6		-3950.26
		700000		6984.36		0.216306		162.229		-4112.49		-3950.26
		701000		6994.34		0.206238		154.679		-4104.94		-3950.26
		702000		7004.31		0.204574		153.43		-4103.69		-3950.26
		703000		7014.29		0.203355		152.516		-4102.78		-3950.26
		704000		7024.27		0.200313		150.235		-4100.5		-3950.26
		705000		7034.25		0.208664		156.498		-4106.76		-3950.26
		706000		7044.22		0.209005		156.754		-4107.01		-3950.26
		707000		7054.2		0.217573		163.18		-4113.44		-3950.26
		708000		7064.18		0.197405		148.054		-4098.31		-3950.26
		709000		7074.16		0.21097		158.227		-4108.49		-3950.26
		710000		7084.13		0.207258		155.444		-4105.7		-3950.26
		711000		7094.11		0.208924		156.693		-4106.95		-3950.26
		712000		7104.09		0.207273		155.455		-4105.72		-3950.26
		713000		7114.07		0.202808		152.106		-4102.37		-3950.26
		714000		7124.04		0.211236		158.427		-4108.69		-3950.26
		715000		7134.02		0.212316		159.237		-4109.5		-3950.26
		716000		7144		0.214636		160.977		-4111.24		-3950.26
		717000		7153.98		0.208738		156.554		-4106.81		-3950.26
		718000		7163.96		0.205697		154.273		-4104.53		-3950.26
		719000		7173.93		0.207055		155.292		-4105.55		-3950.26
		720000		7183.91		0.20534		154.005		-4104.27		-3950.26
		721000		7193.89		0.206196		154.647		-4104.91		-3950.26
		722000		7203.87		0.209793		157.345		-4107.6		-3950.26
		723000		7213.84		0.207974		155.981		-4106.24		-3950.26
		724000		7223.82		0.207372		155.529		-4105.79		-3950.26
		725000		7233.8		0.20384		152.88		-4103.14		-3950.26
		726000		7243.78		0.207585		155.689		-4105.95		-3950.26
		727000		7253.75		0.205007		153.755		-4104.02		-3950.26
		728000		7263.73		0.201897		151.422		-4101.68		-3950.26
		729000		7273.71		0.209175		156.881		-4107.14		-3950.26
		730000		7283.69		0.209892		157.419		-4107.68		-3950.26
		731000		7293.66		0.208073		156.055		-4106.32		-3950.26
		732000		7303.64		0.205385		154.039		-4104.3		-3950.26
		733000		7313.62		0.208852		156.639		-4106.9		-3950.26
		734000		7323.6		0.203665		152.749		-4103.01		-3950.26
		735000		7333.58		0.200954		150.715		-4100.98		-3950.26
		736000		7343.55		0.207713		155.785		-4106.05		-3950.26
		737000		7353.53		0.198168		148.626		-4098.89		-3950.26
		738000		7363.51		0.20276		152.07		-4102.33		-3950.26
		739000		7373.49		0.205886		154.415		-4104.68		-3950.26
		740000		7383.46		0.196076		147.057		-4097.32		-3950.26
		741000		7393.44		0.203983		152.987		-4103.25		-3950.26
		742000		7403.42		0.199274		149.455		-4099.72		-3950.26
		743000		7413.4		0.204883		153.662		-4103.92		-3950.26
		744000		7423.37		0.216634		162.475		-4112.74		-3950.26
		745000		7433.35		0.212114		159.086		-4109.35		-3950.26
		746000		7443.33		0.210672		158.004		-4108.26		-3950.26
		747000		7453.31		0.210128		157.596		-4107.86		-3950.26
		748000		7463.28		0.206613		154.96		-4105.22		-3950.26
		749000		7473.26		0.20755		155.662		-4105.92		-3950.26
		750000		7483.24		0.206904		155.178		-4105.44		-3950.26
		751000		7493.22		0.206968		155.226		-4105.49		-3950.26
		752000		7503.2		0.202668		152.001		-4102.26		-3950.26
		753000		7513.17		0.207439		155.579		-4105.84		-3950.26
		754000		7523.15		0.20494		153.705		-4103.97		-3950.26
		755000		7533.13		0.206232		154.674		-4104.93		-3950.26
		756000		7543.11		0.20463		153.473		-4103.73		-3950.26
		757000		7553.08		0.214969		161.226		-4111.49		-3950.26
		758000		7563.06		0.213603		160.203		-4110.46		-3950.26
		759000		7573.04		0.203986		152.989		-4103.25		-3950.26
		760000		7583.02		0.209494		157.12		-4107.38		-3950.26
		761000		7592.99		0.2066		154.95		-4105.21		-3950.26
		762000		7602.97		0.20707		155.302		-4105.56		-3950.26
		763000		7612.95		0.208914		156.685		-4106.95		-3950.26
		764000		7622.93		0.201994		151.496		-4101.76		-3950.26
		765000		7632.9		0.200572		150.429		-4100.69		-3950.26
		766000		7642.88		0.201864		151.398		-4101.66		-3950.26
		767000		7652.86		0.210637		157.978		-4108.24		-3950.26
		768000		7662.84		0.205392		154.044		-4104.3		-3950.26
		769000		7672.82		0.213741		160.306		-4110.57		-3950.26
		770000		7682.79		0.202985		152.239		-4102.5		-3950.26
		771000		7692.77		0.205644		154.233		-4104.49		-3950.26
		772000		7702.75		0.202979		152.234		-4102.49		-3950.26
		773000		7712.73		0.202256		151.692		-4101.95		-3950.26
		774000		7722.7		0.215074		161.305		-4111.57		-3950.26
		775000		7732.68		0.20993		157.447		-4107.71		-3950.26
		776000		7742.66		0.218935		164.201		-4114.46		-3950.26
		777000		7752.64		0.208351		156.263		-4106.52		-3950.26
		778000		7762.61		0.204792		153.594		-4103.85		-3950.26
		779000		7772.59		0.213796		160.347		-4110.61		-3950.26
		780000		7782.57		0.210576		157.932		-4108.19		-3950.26
		781000		7792.55		0.204762		153.572		-4103.83		-3950.26
		782000		7802.53		0.198748		149.061		-4099.32		-3950.26
		783000		7812.5		0.203786		152.84		-4103.1		-3950.26
		784000		7822.48		0.213922		160.441		-4110.7		-3950.26
		785000		7832.46		0.205727		154.295		-4104.56		-3950.26
		786000		7842.44		0.202863		152.147		-4102.41		-3950.26
		787000		7852.41		0.214601		160.95		-4111.21		-3950.26
		788000		7862.39		0.200595		150.446		-4100.71		-3950.26
		789000		7872.37		0.202352		151.764		-4102.02		-3950.26
		790000		7882.35		0.212689		159.517		-4109.78		-3950.26
		791000		7892.32		0.207033		155.275		-4105.54		-3950.26
		792000		7902.3		0.203789		152.842		-4103.1		-3950.26
		793000		7912.28		0.209537		157.153		-4107.41		-3950.26
		794000		7922.26		0.206581		154.936		-4105.2		-3950.26
		795000		7932.23		0.200367		150.275		-4100.54		-3950.26
		796000		7942.21		0.21774		163.305		-4113.57		-3950.26
		797000		7952.19		0.197407		148.055		-4098.32		-3950.26
		798000		7962.17		0.209024		156.768		-4107.03		-3950.26
		799000		7972.15		0.204194		153.146		-4103.41		-3950.26
		800000		7982.12		0.212496		159.372		-4109.63		-3950.26
		801000		7992.1		0.212733		159.55		-4109.81		-3950.26
		802000		8002.08		0.209719		157.29		-4107.55		-3950.26
		803000		8012.06		0.210596		157.947		-4108.21		-3950.26
		804000		8022.03		0.218985		164.239		-4114.5		-3950.26
		805000		8032.01		0.205142		153.857		-4104.12		-3950.26
		806000		8041.99		0.208959		156.719		-4106.98		-3950.26
		807000		8051.97		0.203684		152.763		-4103.02		-3950.26
		808000		8061.94		0.202166		151.625		-4101.89		-3950.26
		809000		8071.92		0.207505		155.629		-4105.89		-3950.26
		810000		8081.9		0.203442		152.582		-4102.84		-3950.26
		811000		8091.88		0.21177		158.827		-4109.09		-3950.26
		812000		8101.85		0.204158		153.118		-4103.38		-3950.26
		813000		8111.83		0.214418		160.814		-4111.07		-3950.26
		814000		8121.81		0.207716		155.787		-4106.05		-3950.26
		815000		8131.79		0.209727		157.295		-4107.56		-3950.26
		816000		8141.77		0.213426		160.069		-4110.33		-3950.26
		817000		8151.74		0.216897		162.673		-4112.93		-3950.26
		818000		8161.72		0.216035		162.026		-4112.29		-3950.26
		819000		8171.7		0.211923		158.943		-4109.2		-3950.26
		820000		8181.68		0.211429		158.572		-4108.83		-3950.26
		821000		8191.65		0.210691		158.018		-4108.28		-3950.26
		822000		8201.63		0.209161		156.871		-4107.13		-3950.26
		823000		8211.61		0.208814		156.61		-4106.87		-3950.26
		824000		8221.59		0.209527		157.145		-4107.41		-3950.26
		825000		8231.56		0.206889		155.167		-4105.43		-3950.26
		826000		8241.54		0.212908		159.681		-4109.94		-3950.26
		827000		8251.52		0.197626		148.219		-4098.48		-3950.26
		828000		8261.5		0.206495		154.871		-4105.13		-3950.26
		829000		8271.47		0.207698		155.773		-4106.03		-3950.26
		830000		8281.45		0.205266		153.95		-4104.21		-3950.26
		831000		8291.43		0.209213		156.91		-4107.17		-3950.26
		832000		8301.41		0.215421		161.566		-4111.83		-3950.26
		833000		8311.39		0.205833		154.375		-4104.64		-3950.26
		834000		8321.36		0.206746		155.059		-4105.32		-3950.26
		835000		8331.34		0.213966		160.474		-4110.73		-3950.26
		836000		8341.32		0.201926		151.445		-4101.7		-3950.26
		837000		8351.3		0.214248		160.686		-4110.95		-3950.26
		838000		8361.27		0.197551		148.163		-4098.42		-3950.26
		839000		8371.25		0.211815		158.861		-4109.12		-3950.26
		840000		8381.23		0.196693		147.52		-4097.78		-3950.26
		841000		8391.21		0.210661		157.996		-4108.26		-3950.26
		842000		8401.18		0.224874		168.655		-4118.92		-3950.26
		843000		8411.16		0.209275		156.956		-4107.22		-3950.26
		844000		8421.14		0.200547		150.41		-4100.67		-3950.26
		845000		8431.12		0.198261		148.696		-4098.96		-3950.26
		846000		8441.09		0.205572		154.179		-4104.44		-3950.26
		847000		8451.07		0.203174		152.38		-4102.64		-3950.26
		848000		8461.05		0.204204		153.153		-4103.41		-3950.26
		849000		8471.03		0.206618		154.963		-4105.22		-3950.26
		850000		8481.01		0.213694		160.271		-4110.53		-3950.26
		851000		8490.98		0.210413		157.81		-4108.07		-3950.26
		852000		8500.96		0.21816		163.62		-4113.88		-3950.26
		853000		8510.94		0.206087		154.565		-4104.83		-3950.26
		854000		8520.92		0.210803		158.102		-4108.36		-3950.26
		855000		8530.89		0.214166		160.625		-4110.89		-3950.26
		856000		8540.87		0.203952		152.964		-4103.22		-3950.26
		857000		8550.85		0.221129		165.847		-4116.11		-3950.26
		858000		8560.83		0.206702		155.027		-4105.29		-3950.26
		859000		8570.8		0.20919		156.893		-4107.15		-3950.26
		860000		8580.78		0.203419		152.564		-4102.82		-3950.26
		861000		8590.76		0.209152		156.864		-4107.12		-3950.26
		862000		8600.74		0.199907		149.93		-4100.19		-3950.26
		863000		8610.72		0.212767		159.575		-4109.84		-3950.26
		864000		8620.69		0.213407		160.055		-4110.32		-3950.26
		865000		8630.67		0.20526		153.945		-4104.21		-3950.26
		866000		8640.65		0.219724		164.793		-4115.05		-3950.26
		867000		8650.63		0.208446		156.334		-4106.6		-3950.26
		868000		8660.6		0.208035		156.026		-4106.29		-3950.26
		869000		8670.58		0.209226		156.92		-4107.18		-3950.26
		870000		8680.56		0.202522		151.891		-4102.15		-3950.26
		871000		8690.54		0.214117		160.588		-4110.85		-3950.26
		872000		8700.51		0.203104		152.328		-4102.59		-3950.26
		873000		8710.49		0.206302		154.726		-4104.99		-3950.26
		874000		8720.47		0.191749		143.812		-4094.07		-3950.26
		875000		8730.45		0.207631		155.723		-4105.98		-3950.26
		876000		8740.42		0.20991		157.432		-4107.69		-3950.26
		877000		8750.4		0.204819		153.614		-4103.87		-3950.26
		878000		8760.38		0.208757		156.568		-4106.83		-3950.26
		879000		8770.36		0.208418		156.314		-4106.57		-3950.26
		880000		8780.34		0.204075		153.056		-4103.32		-3950.26
		881000		8790.31		0.208494		156.371		-4106.63		-3950.26
		882000		8800.29		0.209024		156.768		-4107.03		-3950.26
		883000		8810.27		0.202676		152.007		-4102.27		-3950.26
		884000		8820.25		0.207369		155.527		-4105.79		-3950.26
		885000		8830.22		0.206488		154.866		-4105.13		-3950.26
		886000		8840.2		0.204953		153.715		-4103.98		-3950.26
		887000		8850.18		0.203753		152.815		-4103.08		-3950.26
		888000		8860.16		0.203957		152.968		-4103.23		-3950.26
		889000		8870.13		0.213114		159.835		-4110.1		-3950.26
		890000		8880.11		0.206798		155.098		-4105.36		-3950.26
		891000		8890.09		0.208262		156.196		-4106.46		-3950.26
		892000		8900.07		0.201889		151.417		-4101.68		-3950.26
		893000		8910.04		0.204264		153.198		-4103.46		-3950.26
		894000		8920.02		0.213725		160.294		-4110.55		-3950.26
		895000		8930		0.21346		160.095		-4110.36		-3950.26
		896000		8939.98		0.210765		158.074		-4108.33		-3950.26
		897000		8949.96		0.209978		157.483		-4107.74		-3950.26
		898000		8959.93		0.209379		157.035		-4107.3		-3950.26
		899000		8969.91		0.203364		152.523		-4102.78		-3950.26
		900000		8979.89		0.209566		157.174		-4107.43		-3950.26
		901000		8989.87		0.206515		154.886		-4105.15		-3950.26
		902000		8999.84		0.20366		152.745		-4103.01		-3950.26
		903000		9009.82		0.201376		151.032		-4101.29		-3950.26
		904000		9019.8		0.205096		153.822		-4104.08		-3950.26
		905000		9029.78		0.208822		156.616		-4106.88		-3950.26
		906000		9039.75		0.208229		156.172		-4106.43		-3950.26
		907000		9049.73		0.211756		158.817		-4109.08		-3950.26
		908000		9059.71		0.21368		160.26		-4110.52		-3950.26
		909000		9069.69		0.205359		154.019		-4104.28		-3950.26
		910000		9079.66		0.212231		159.174		-4109.43		-3950.26
		911000		9089.64		0.202333		151.75		-4102.01		-3950.26
		912000		9099.62		0.200662		150.496		-4100.76		-3950.26
		913000		9109.6		0.211122		158.341		-4108.6		-3950.26
		914000		9119.58		0.207898		155.924		-4106.18		-3950.26
		915000		9129.55		0.213417		160.063		-4110.32		-3950.26
		916000		9139.53		0.20478		153.585		-4103.85		-3950.26
		917000		9149.51		0.206295		154.721		-4104.98		-3950.26
		918000		9159.49		0.212886		159.664		-4109.92		-3950.26
		919000		9169.46		0.207284		155.463		-4105.72		-3950.26
		920000		9179.44		0.216728		162.546		-4112.81		-3950.26
		921000		9189.42		0.201134		150.851		-4101.11		-3950.26
		922000		9199.4		0.207817		155.863		-4106.12		-3950.26
		923000		9209.37		0.208037		156.028		-4106.29		-3950.26
		924000		9219.35		0.212374		159.281		-4109.54		-3950.26
		925000		9229.33		0.205984		154.488		-4104.75		-3950.26
		926000		9239.31		0.20351		152.633		-4102.89		-3950.26
		927000		9249.28		0.205315		153.986		-4104.25		-3950.26
		928000		9259.26		0.203451		152.589		-4102.85		-3950.26
		929000		9269.24		0.205954		154.466		-4104.73		-3950.26
		930000		9279.22		0.202991		152.244		-4102.5		-3950.26
		931000		9289.2		0.199554		149.665		-4099.93		-3950.26
		932000		9299.17		0.201431		151.073		-4101.33		-3950.26
		933000		9309.15		0.210186		157.639		-4107.9		-3950.26
