		timesteps		t		Temperature		Kin		Pot		TotalE		MSD
		11950		119.233		3.13249		2349.36		-1633.4		715.963		25.1129
		12000		119.732		2.98701		2240.26		-1524.28		715.983		25.1038
		12050		120.231		3.10782		2330.86		-1614.89		715.972		25.0709
		12100		120.73		3.10336		2327.52		-1611.55		715.971		25.0401
		12150		121.228		3.13055		2347.91		-1631.94		715.974		25.0366
		12200		121.727		3.17234		2379.26		-1663.28		715.978		25.0925
		12250		122.226		3.28823		2466.18		-1750.22		715.959		25.2142
		12300		122.725		3.1572		2367.9		-1651.92		715.975		25.3863
		12350		123.224		3.20576		2404.32		-1688.36		715.964		25.5885
		12400		123.723		3.17192		2378.94		-1662.96		715.974		25.7735
		12450		124.222		3.29794		2473.45		-1757.49		715.961		25.9025
		12500		124.721		3.03448		2275.86		-1559.86		716.002		25.96
		12550		125.22		3.2489		2436.68		-1720.72		715.96		25.9532
		12600		125.718		3.15368		2365.26		-1649.3		715.968		25.9597
		12650		126.217		3.08063		2310.47		-1594.49		715.983		25.9923
		12700		126.716		3.19915		2399.36		-1683.4		715.967		26.0662
		12750		127.215		3.05279		2289.59		-1573.61		715.985		26.2366
		12800		127.714		3.09975		2324.81		-1608.85		715.964		26.4695
		12850		128.213		3.01001		2257.5		-1541.53		715.978		26.7095
		12900		128.712		3.11892		2339.19		-1623.21		715.974		26.9501
		12950		129.211		3.14963		2362.22		-1646.24		715.977		27.1676
		13000		129.709		3.20278		2402.09		-1686.11		715.975		27.3618
		13050		130.208		3.16585		2374.39		-1658.42		715.973		27.5158
		13100		130.707		3.13406		2350.55		-1634.58		715.964		27.5939
		13150		131.206		3.06915		2301.86		-1585.88		715.979		27.6178
		13200		131.705		3.06561		2299.21		-1583.24		715.971		27.6468
		13250		132.204		3.00562		2254.22		-1538.24		715.978		27.6815
		13300		132.703		3.228		2421		-1705.04		715.965		27.6936
		13350		133.202		3.16447		2373.35		-1657.38		715.973		27.7306
		13400		133.701		2.8981		2173.57		-1457.59		715.983		27.8093
		13450		134.199		2.9804		2235.3		-1519.32		715.976		27.9413
		13500		134.698		3.07637		2307.28		-1591.3		715.972		28.0953
		13550		135.197		3.00872		2256.54		-1540.57		715.972		28.261
		13600		135.696		3.05772		2293.29		-1577.32		715.973		28.4014
		13650		136.195		3.10113		2325.85		-1609.87		715.972		28.5453
		13700		136.694		3.02624		2269.68		-1553.7		715.975		28.76
		13750		137.193		3.04202		2281.51		-1565.54		715.973		29.0017
		13800		137.692		3.11271		2334.53		-1618.56		715.97		29.202
		13850		138.191		3.12571		2344.28		-1628.31		715.976		29.3638
		13900		138.689		3.14683		2360.12		-1644.15		715.968		29.5252
		13950		139.188		3.20222		2401.67		-1685.7		715.973		29.6485
		14000		139.687		3.25965		2444.74		-1728.77		715.967		29.7288
		14050		140.186		3.11357		2335.18		-1619.21		715.966		29.7604
		14100		140.685		3.08931		2316.98		-1601.01		715.974		29.7676
		14150		141.184		3.17297		2379.73		-1663.75		715.982		29.8029
		14200		141.683		3.22901		2421.76		-1705.79		715.974		29.8765
		14250		142.182		3.16871		2376.53		-1660.56		715.972		29.9759
		14300		142.68		3.02373		2267.8		-1551.82		715.98		30.1031
		14350		143.179		3.12207		2341.55		-1625.58		715.972		30.2069
		14400		143.678		3.09289		2319.67		-1603.69		715.979		30.2886
		14450		144.177		3.10912		2331.84		-1615.87		715.971		30.3475
		14500		144.676		3.17473		2381.05		-1665.08		715.967		30.3945
		14550		145.175		3.18883		2391.62		-1675.65		715.972		30.4805
		14600		145.674		3.22702		2420.27		-1704.3		715.966		30.6242
		14650		146.173		3.12561		2344.21		-1628.23		715.973		30.7893
		14700		146.672		3.15111		2363.34		-1647.36		715.977		30.9252
		14750		147.17		3.16661		2374.96		-1658.99		715.967		31.0397
		14800		147.669		3.10852		2331.39		-1615.41		715.975		31.1506
		14850		148.168		3.1304		2347.8		-1631.82		715.975		31.2649
