		timesteps		time		Temperature		Kinetic Energy		Potential Energy		Total Energy
		513		5.11854		2.52884		409.672		-2.67849		406.994
		514		5.12851		2.52885		409.674		-2.6787		406.995
		515		5.13849		2.52887		409.676		-2.6789		406.997
		516		5.14847		2.52888		409.678		-2.67911		406.999
		517		5.15845		2.52889		409.681		-2.67932		407.001
		518		5.16842		2.52891		409.683		-2.67952		407.003
		519		5.1784		2.52892		409.685		-2.67973		407.005
		520		5.18838		2.52893		409.687		-2.67994		407.007
		521		5.19836		2.52895		409.689		-2.68014		407.009
		522		5.20834		2.52896		409.691		-2.68035		407.011
		523		5.21831		2.52897		409.694		-2.68056		407.013
		524		5.22829		2.52899		409.696		-2.68077		407.015
		525		5.23827		2.529		409.698		-2.68097		407.017
		526		5.24825		2.52901		409.7		-2.68118		407.019
		527		5.25822		2.52903		409.702		-2.68139		407.021
		528		5.2682		2.52904		409.705		-2.6816		407.023
		529		5.27818		2.52905		409.707		-2.68181		407.025
		530		5.28816		2.52907		409.709		-2.68201		407.027
		531		5.29813		2.52908		409.711		-2.68222		407.029
		532		5.30811		2.52909		409.713		-2.68243		407.031
		533		5.31809		2.52911		409.715		-2.68264		407.033
		534		5.32807		2.52912		409.718		-2.68285		407.035
		535		5.33804		2.52914		409.72		-2.68306		407.037
		536		5.34802		2.52915		409.722		-2.68326		407.039
		537		5.358		2.52916		409.724		-2.68347		407.041
		538		5.36798		2.52918		409.727		-2.68368		407.043
		539		5.37796		2.52919		409.729		-2.68389		407.045
		540		5.38793		2.5292		409.731		-2.6841		407.047
		541		5.39791		2.52922		409.733		-2.68431		407.049
		542		5.40789		2.52923		409.735		-2.68452		407.051
		543		5.41787		2.52924		409.738		-2.68473		407.053
		544		5.42784		2.52926		409.74		-2.68494		407.055
		545		5.43782		2.52927		409.742		-2.68515		407.057
		546		5.4478		2.52929		409.744		-2.68536		407.059
		547		5.45778		2.5293		409.747		-2.68557		407.061
		548		5.46775		2.52931		409.749		-2.68577		407.063
		549		5.47773		2.52933		409.751		-2.68598		407.065
		550		5.48771		2.52934		409.753		-2.68619		407.067
		551		5.49769		2.52935		409.755		-2.6864		407.069
		552		5.50766		2.52937		409.758		-2.68661		407.071
		553		5.51764		2.52938		409.76		-2.68682		407.073
		554		5.52762		2.5294		409.762		-2.68703		407.075
		555		5.5376		2.52941		409.764		-2.68725		407.077
		556		5.54758		2.52942		409.767		-2.68746		407.079
		557		5.55755		2.52944		409.769		-2.68767		407.081
		558		5.56753		2.52945		409.771		-2.68788		407.083
		559		5.57751		2.52947		409.774		-2.68809		407.085
		560		5.58749		2.52948		409.776		-2.6883		407.087
		561		5.59746		2.52949		409.778		-2.68851		407.09
		562		5.60744		2.52951		409.78		-2.68872		407.092
		563		5.61742		2.52952		409.783		-2.68893		407.094
		564		5.6274		2.52954		409.785		-2.68914		407.096
		565		5.63737		2.52955		409.787		-2.68935		407.098
		566		5.64735		2.52956		409.789		-2.68956		407.1
		567		5.65733		2.52958		409.792		-2.68978		407.102
		568		5.66731		2.52959		409.794		-2.68999		407.104
		569		5.67728		2.52961		409.796		-2.6902		407.106
		570		5.68726		2.52962		409.799		-2.69041		407.108
		571		5.69724		2.52963		409.801		-2.69062		407.11
		572		5.70722		2.52965		409.803		-2.69083		407.112
		573		5.7172		2.52966		409.805		-2.69105		407.114
		574		5.72717		2.52968		409.808		-2.69126		407.116
		575		5.73715		2.52969		409.81		-2.69147		407.119
		576		5.74713		2.52971		409.812		-2.69168		407.121
		577		5.75711		2.52972		409.815		-2.69189		407.123
		578		5.76708		2.52973		409.817		-2.69211		407.125
		579		5.77706		2.52975		409.819		-2.69232		407.127
		580		5.78704		2.52976		409.822		-2.69253		407.129
		581		5.79702		2.52978		409.824		-2.69274		407.131
		582		5.80699		2.52979		409.826		-2.69296		407.133
		583		5.81697		2.52981		409.828		-2.69317		407.135
		584		5.82695		2.52982		409.831		-2.69338		407.137
		585		5.83693		2.52983		409.833		-2.6936		407.14
		586		5.8469		2.52985		409.835		-2.69381		407.142
		587		5.85688		2.52986		409.838		-2.69402		407.144
		588		5.86686		2.52988		409.84		-2.69423		407.146
		589		5.87684		2.52989		409.842		-2.69445		407.148
		590		5.88682		2.52991		409.845		-2.69466		407.15
		591		5.89679		2.52992		409.847		-2.69488		407.152
		592		5.90677		2.52993		409.849		-2.69509		407.154
		593		5.91675		2.52995		409.852		-2.6953		407.157
		594		5.92673		2.52996		409.854		-2.69552		407.159
		595		5.9367		2.52998		409.856		-2.69573		407.161
		596		5.94668		2.52999		409.859		-2.69594		407.163
		597		5.95666		2.53001		409.861		-2.69616		407.165
		598		5.96664		2.53002		409.864		-2.69637		407.167
		599		5.97661		2.53004		409.866		-2.69659		407.169
		600		5.98659		2.53005		409.868		-2.6968		407.171
		601		5.99657		2.53007		409.871		-2.69701		407.174
		601		5.99657		2.53007		409.871		-2.69701		407.174
		602		6.00655		2.53008		409.873		-2.69723		407.176
		603		6.01653		2.53009		409.875		-2.69744		407.178
		604		6.0265		2.53011		409.878		-2.69766		407.18
		605		6.03648		2.53012		409.88		-2.69787		407.182
		606		6.04646		2.53014		409.882		-2.69809		407.184
		607		6.05644		2.53015		409.885		-2.6983		407.187
		608		6.06641		2.53017		409.887		-2.69852		407.189
		609		6.07639		2.53018		409.89		-2.69873		407.191
		610		6.08637		2.5302		409.892		-2.69895		407.193
		611		6.09635		2.53021		409.894		-2.69916		407.195
		612		6.10632		2.53023		409.897		-2.69938		407.197
		613		6.1163		2.53024		409.899		-2.69959		407.2
		614		6.12628		2.53026		409.902		-2.69981		407.202
		615		6.13626		2.53027		409.904		-2.70002		407.204
		616		6.14623		2.53029		409.906		-2.70024		407.206
		617		6.15621		2.5303		409.909		-2.70045		407.208
		618		6.16619		2.53032		409.911		-2.70067		407.21
		619		6.17617		2.53033		409.914		-2.70089		407.213
		620		6.18615		2.53035		409.916		-2.7011		407.215
		621		6.19612		2.53036		409.918		-2.70132		407.217
		622		6.2061		2.53038		409.921		-2.70153		407.219
		623		6.21608		2.53039		409.923		-2.70175		407.221
		624		6.22606		2.5304		409.926		-2.70197		407.224
		625		6.23603		2.53042		409.928		-2.70218		407.226
		626		6.24601		2.53043		409.93		-2.7024		407.228
		627		6.25599		2.53045		409.933		-2.70262		407.23
		628		6.26597		2.53046		409.935		-2.70283		407.232
		629		6.27594		2.53048		409.938		-2.70305		407.235
		630		6.28592		2.53049		409.94		-2.70327		407.237
		631		6.2959		2.53051		409.943		-2.70348		407.239
		632		6.30588		2.53052		409.945		-2.7037		407.241
		633		6.31585		2.53054		409.947		-2.70392		407.244
		634		6.32583		2.53055		409.95		-2.70413		407.246
		635		6.33581		2.53057		409.952		-2.70435		407.248
		636		6.34579		2.53058		409.955		-2.70457		407.25
		637		6.35577		2.5306		409.957		-2.70479		407.252
		638		6.36574		2.53062		409.96		-2.705		407.255
		639		6.37572		2.53063		409.962		-2.70522		407.257
		640		6.3857		2.53065		409.965		-2.70544		407.259
		641		6.39568		2.53066		409.967		-2.70566		407.261
		642		6.40565		2.53068		409.969		-2.70587		407.264
		643		6.41563		2.53069		409.972		-2.70609		407.266
		644		6.42561		2.53071		409.974		-2.70631		407.268
		645		6.43559		2.53072		409.977		-2.70653		407.27
		646		6.44556		2.53074		409.979		-2.70675		407.273
		647		6.45554		2.53075		409.982		-2.70696		407.275
		648		6.46552		2.53077		409.984		-2.70718		407.277
		649		6.4755		2.53078		409.987		-2.7074		407.279
		650		6.48547		2.5308		409.989		-2.70762		407.282
		651		6.49545		2.53081		409.992		-2.70784		407.284
		652		6.50543		2.53083		409.994		-2.70806		407.286
		653		6.51541		2.53084		409.997		-2.70827		407.288
		654		6.52539		2.53086		409.999		-2.70849		407.291
		655		6.53536		2.53087		410.002		-2.70871		407.293
		656		6.54534		2.53089		410.004		-2.70893		407.295
		657		6.55532		2.5309		410.007		-2.70915		407.297
		658		6.5653		2.53092		410.009		-2.70937		407.3
		659		6.57527		2.53094		410.012		-2.70959		407.302
		660		6.58525		2.53095		410.014		-2.70981		407.304
		661		6.59523		2.53097		410.017		-2.71003		407.307
		662		6.60521		2.53098		410.019		-2.71025		407.309
		663		6.61518		2.531		410.022		-2.71047		407.311
		664		6.62516		2.53101		410.024		-2.71068		407.313
		665		6.63514		2.53103		410.027		-2.7109		407.316
		666		6.64512		2.53104		410.029		-2.71112		407.318
		667		6.65509		2.53106		410.032		-2.71134		407.32
		668		6.66507		2.53108		410.034		-2.71156		407.323
		669		6.67505		2.53109		410.037		-2.71178		407.325
		670		6.68503		2.53111		410.039		-2.712		407.327
		671		6.69501		2.53112		410.042		-2.71222		407.33
		672		6.70498		2.53114		410.044		-2.71244		407.332
		673		6.71496		2.53115		410.047		-2.71266		407.334
		674		6.72494		2.53117		410.049		-2.71288		407.336
		675		6.73492		2.53118		410.052		-2.7131		407.339
		676		6.74489		2.5312		410.054		-2.71333		407.341
		677		6.75487		2.53122		410.057		-2.71355		407.343
		678		6.76485		2.53123		410.059		-2.71377		407.346
		679		6.77483		2.53125		410.062		-2.71399		407.348
		680		6.7848		2.53126		410.065		-2.71421		407.35
		681		6.79478		2.53128		410.067		-2.71443		407.353
		682		6.80476		2.53129		410.07		-2.71465		407.355
		683		6.81474		2.53131		410.072		-2.71487		407.357
		684		6.82472		2.53133		410.075		-2.71509		407.36
		685		6.83469		2.53134		410.077		-2.71531		407.362
		686		6.84467		2.53136		410.08		-2.71553		407.364
		687		6.85465		2.53137		410.082		-2.71576		407.367
		688		6.86463		2.53139		410.085		-2.71598		407.369
		689		6.8746		2.5314		410.088		-2.7162		407.371
		690		6.88458		2.53142		410.09		-2.71642		407.374
		691		6.89456		2.53144		410.093		-2.71664		407.376
		692		6.90454		2.53145		410.095		-2.71686		407.378
		693		6.91451		2.53147		410.098		-2.71709		407.381
		694		6.92449		2.53148		410.1		-2.71731		407.383
		695		6.93447		2.5315		410.103		-2.71753		407.385
		696		6.94445		2.53152		410.106		-2.71775		407.388
		697		6.95442		2.53153		410.108		-2.71797		407.39
		698		6.9644		2.53155		410.111		-2.7182		407.393
		699		6.97438		2.53156		410.113		-2.71842		407.395
		700		6.98436		2.53158		410.116		-2.71864		407.397
		701		6.99434		2.5316		410.118		-2.71886		407.4
		701		6.99434		2.5316		410.118		-2.71886		407.4
		702		7.00431		2.53161		410.121		-2.71909		407.402
		703		7.01429		2.53163		410.124		-2.71931		407.404
		704		7.02427		2.53164		410.126		-2.71953		407.407
		705		7.03425		2.53166		410.129		-2.71975		407.409
		706		7.04422		2.53168		410.131		-2.71998		407.412
		707		7.0542		2.53169		410.134		-2.7202		407.414
		708		7.06418		2.53171		410.137		-2.72042		407.416
		709		7.07416		2.53172		410.139		-2.72065		407.419
		710		7.08413		2.53174		410.142		-2.72087		407.421
		711		7.09411		2.53176		410.145		-2.72109		407.423
		712		7.10409		2.53177		410.147		-2.72132		407.426
		713		7.11407		2.53179		410.15		-2.72154		407.428
		714		7.12404		2.5318		410.152		-2.72176		407.431
		715		7.13402		2.53182		410.155		-2.72199		407.433
		716		7.144		2.53184		410.158		-2.72221		407.435
		717		7.15398		2.53185		410.16		-2.72243		407.438
		718		7.16396		2.53187		410.163		-2.72266		407.44
		719		7.17393		2.53189		410.166		-2.72288		407.443
		720		7.18391		2.5319		410.168		-2.7231		407.445
		721		7.19389		2.53192		410.171		-2.72333		407.447
		722		7.20387		2.53193		410.173		-2.72355		407.45
		723		7.21384		2.53195		410.176		-2.72378		407.452
		724		7.22382		2.53197		410.179		-2.724		407.455
		725		7.2338		2.53198		410.181		-2.72423		407.457
		726		7.24378		2.532		410.184		-2.72445		407.46
		727		7.25375		2.53202		410.187		-2.72467		407.462
		728		7.26373		2.53203		410.189		-2.7249		407.464
		729		7.27371		2.53205		410.192		-2.72512		407.467
		730		7.28369		2.53207		410.195		-2.72535		407.469
		731		7.29366		2.53208		410.197		-2.72557		407.472
		732		7.30364		2.5321		410.2		-2.7258		407.474
		733		7.31362		2.53211		410.203		-2.72602		407.477
		734		7.3236		2.53213		410.205		-2.72625		407.479
		735		7.33358		2.53215		410.208		-2.72647		407.481
		736		7.34355		2.53216		410.211		-2.7267		407.484
		737		7.35353		2.53218		410.213		-2.72692		407.486
		738		7.36351		2.5322		410.216		-2.72715		407.489
		739		7.37349		2.53221		410.219		-2.72737		407.491
		740		7.38346		2.53223		410.221		-2.7276		407.494
		741		7.39344		2.53225		410.224		-2.72782		407.496
		742		7.40342		2.53226		410.227		-2.72805		407.499
		743		7.4134		2.53228		410.229		-2.72828		407.501
		744		7.42337		2.5323		410.232		-2.7285		407.504
		745		7.43335		2.53231		410.235		-2.72873		407.506
		746		7.44333		2.53233		410.237		-2.72895		407.508
		747		7.45331		2.53235		410.24		-2.72918		407.511
		748		7.46328		2.53236		410.243		-2.72941		407.513
		749		7.47326		2.53238		410.246		-2.72963		407.516
		750		7.48324		2.5324		410.248		-2.72986		407.518
		751		7.49322		2.53241		410.251		-2.73008		407.521
		752		7.5032		2.53243		410.254		-2.73031		407.523
		753		7.51317		2.53245		410.256		-2.73054		407.526
		754		7.52315		2.53246		410.259		-2.73076		407.528
		755		7.53313		2.53248		410.262		-2.73099		407.531
		756		7.54311		2.5325		410.264		-2.73122		407.533
		757		7.55308		2.53251		410.267		-2.73144		407.536
		758		7.56306		2.53253		410.27		-2.73167		407.538
		759		7.57304		2.53255		410.273		-2.7319		407.541
		760		7.58302		2.53256		410.275		-2.73212		407.543
		761		7.59299		2.53258		410.278		-2.73235		407.546
		762		7.60297		2.5326		410.281		-2.73258		407.548
		763		7.61295		2.53261		410.283		-2.7328		407.551
		764		7.62293		2.53263		410.286		-2.73303		407.553
		765		7.6329		2.53265		410.289		-2.73326		407.556
		766		7.64288		2.53266		410.292		-2.73349		407.558
		767		7.65286		2.53268		410.294		-2.73371		407.561
		768		7.66284		2.5327		410.297		-2.73394		407.563
		769		7.67282		2.53272		410.3		-2.73417		407.566
		770		7.68279		2.53273		410.303		-2.7344		407.568
		771		7.69277		2.53275		410.305		-2.73462		407.571
		772		7.70275		2.53277		410.308		-2.73485		407.573
		773		7.71273		2.53278		410.311		-2.73508		407.576
		774		7.7227		2.5328		410.314		-2.73531		407.578
		775		7.73268		2.53282		410.316		-2.73554		407.581
		776		7.74266		2.53283		410.319		-2.73576		407.583
		777		7.75264		2.53285		410.322		-2.73599		407.586
		778		7.76261		2.53287		410.325		-2.73622		407.588
		779		7.77259		2.53289		410.327		-2.73645		407.591
		780		7.78257		2.5329		410.33		-2.73668		407.594
		781		7.79255		2.53292		410.333		-2.7369		407.596
		782		7.80253		2.53294		410.336		-2.73713		407.599
		783		7.8125		2.53295		410.339		-2.73736		407.601
		784		7.82248		2.53297		410.341		-2.73759		407.604
		785		7.83246		2.53299		410.344		-2.73782		407.606
		786		7.84244		2.53301		410.347		-2.73805		407.609
		787		7.85241		2.53302		410.35		-2.73828		407.611
		788		7.86239		2.53304		410.352		-2.73851		407.614
		789		7.87237		2.53306		410.355		-2.73873		407.616
		790		7.88235		2.53307		410.358		-2.73896		407.619
		791		7.89232		2.53309		410.361		-2.73919		407.622
		792		7.9023		2.53311		410.364		-2.73942		407.624
		793		7.91228		2.53313		410.366		-2.73965		407.627
		794		7.92226		2.53314		410.369		-2.73988		407.629
		795		7.93223		2.53316		410.372		-2.74011		407.632
		796		7.94221		2.53318		410.375		-2.74034		407.634
		797		7.95219		2.53319		410.378		-2.74057		407.637
		798		7.96217		2.53321		410.38		-2.7408		407.64
		799		7.97215		2.53323		410.383		-2.74103		407.642
		800		7.98212		2.53325		410.386		-2.74126		407.645
		801		7.9921		2.53326		410.389		-2.74149		407.647
		801		7.9921		2.53326		410.389		-2.74149		407.647
		802		8.00208		2.53328		410.392		-2.74172		407.65
		803		8.01206		2.5333		410.394		-2.74195		407.652
		804		8.02203		2.53332		410.397		-2.74218		407.655
		805		8.03201		2.53333		410.4		-2.74241		407.658
		806		8.04199		2.53335		410.403		-2.74264		407.66
		807		8.05197		2.53337		410.406		-2.74287		407.663
		808		8.06194		2.53339		410.408		-2.7431		407.665
		809		8.07192		2.5334		410.411		-2.74333		407.668
		810		8.0819		2.53342		410.414		-2.74356		407.671
		811		8.09188		2.53344		410.417		-2.74379		407.673
		812		8.10185		2.53346		410.42		-2.74402		407.676
		813		8.11183		2.53347		410.423		-2.74425		407.678
		814		8.12181		2.53349		410.425		-2.74448		407.681
		815		8.13179		2.53351		410.428		-2.74471		407.684
		816		8.14177		2.53353		410.431		-2.74494		407.686
		817		8.15174		2.53354		410.434		-2.74517		407.689
		818		8.16172		2.53356		410.437		-2.7454		407.691
		819		8.1717		2.53358		410.44		-2.74564		407.694
		820		8.18168		2.5336		410.443		-2.74587		407.697
		821		8.19165		2.53361		410.445		-2.7461		407.699
		822		8.20163		2.53363		410.448		-2.74633		407.702
		823		8.21161		2.53365		410.451		-2.74656		407.705
		824		8.22159		2.53367		410.454		-2.74679		407.707
		825		8.23156		2.53368		410.457		-2.74702		407.71
		826		8.24154		2.5337		410.46		-2.74725		407.712
		827		8.25152		2.53372		410.463		-2.74749		407.715
		828		8.2615		2.53374		410.465		-2.74772		407.718
		829		8.27147		2.53375		410.468		-2.74795		407.72
		830		8.28145		2.53377		410.471		-2.74818		407.723
		831		8.29143		2.53379		410.474		-2.74841		407.726
		832		8.30141		2.53381		410.477		-2.74864		407.728
		833		8.31139		2.53383		410.48		-2.74888		407.731
		834		8.32136		2.53384		410.483		-2.74911		407.733
		835		8.33134		2.53386		410.485		-2.74934		407.736
		836		8.34132		2.53388		410.488		-2.74957		407.739
		837		8.3513		2.5339		410.491		-2.74981		407.741
		838		8.36127		2.53391		410.494		-2.75004		407.744
		839		8.37125		2.53393		410.497		-2.75027		407.747
		840		8.38123		2.53395		410.5		-2.7505		407.749
		841		8.39121		2.53397		410.503		-2.75073		407.752
		842		8.40118		2.53399		410.506		-2.75097		407.755
		843		8.41116		2.534		410.509		-2.7512		407.757
		844		8.42114		2.53402		410.511		-2.75143		407.76
		845		8.43112		2.53404		410.514		-2.75167		407.763
		846		8.44109		2.53406		410.517		-2.7519		407.765
		847		8.45107		2.53408		410.52		-2.75213		407.768
		848		8.46105		2.53409		410.523		-2.75236		407.771
		849		8.47103		2.53411		410.526		-2.7526		407.773
		850		8.48101		2.53413		410.529		-2.75283		407.776
		851		8.49098		2.53415		410.532		-2.75306		407.779
		852		8.50096		2.53417		410.535		-2.7533		407.781
		853		8.51094		2.53418		410.538		-2.75353		407.784
		854		8.52092		2.5342		410.541		-2.75376		407.787
		855		8.53089		2.53422		410.544		-2.754		407.79
		856		8.54087		2.53424		410.546		-2.75423		407.792
		857		8.55085		2.53426		410.549		-2.75446		407.795
		858		8.56083		2.53427		410.552		-2.7547		407.798
		859		8.5708		2.53429		410.555		-2.75493		407.8
		860		8.58078		2.53431		410.558		-2.75516		407.803
		861		8.59076		2.53433		410.561		-2.7554		407.806
		862		8.60074		2.53435		410.564		-2.75563		407.808
		863		8.61072		2.53436		410.567		-2.75587		407.811
		864		8.62069		2.53438		410.57		-2.7561		407.814
		865		8.63067		2.5344		410.573		-2.75633		407.816
